gp,min,pts,fg,3p,ft,reb,ast,stl,blk,tov,target_5yrs,pts_per_min,efficiency_rating,ast_tov_ratio
82,21.1,9.0,46.7,23.1,77.2,3.8,1.5,0.8,0.5,0.9,0,0.42654028436018954,14.700000000000001,1.664816870144284
82,20.9,5.7,44.3,11.5,67.3,2.1,2.9,1.2,0.3,1.4,1,0.27272727272727276,10.8,2.069950035688794
79,19.4,7.3,53.6,25.0,83.7,3.8,1.2,0.7,0.5,1.3,1,0.37628865979381443,12.199999999999998,0.9223674096848579
80,17.8,8.3,44.8,26.2,78.7,1.5,2.2,0.7,0.1,1.4,0,0.4662921348314607,11.399999999999999,1.570306923625982
31,12.6,3.1,45.8,0.0,65.6,4.1,0.2,0.2,0.7,0.6,0,0.24603174603174605,7.699999999999999,0.3327787021630616
73,17.6,6.9,44.5,24.3,88.9,1.2,3.3,0.4,0.0,1.1,1,0.39204545454545453,10.7,2.997275204359673
82,17.2,7.7,45.1,25.0,72.8,2.9,1.9,1.3,0.3,1.5,1,0.4476744186046512,12.600000000000001,1.2658227848101267
72,16.9,6.3,46.4,9.1,72.7,2.1,1.8,0.8,0.1,1.0,0,0.3727810650887574,10.100000000000001,1.7982017982017984
82,16.1,7.9,41.7,26.7,79.1,2.0,3.5,1.6,0.2,2.4,1,0.4906832298136646,12.799999999999999,1.457725947521866
78,15.9,4.2,41.3,11.1,77.7,1.6,3.4,1.2,0.1,1.4,0,0.2641509433962264,9.1,2.426837972876517
67,15.8,8.2,45.6,41.4,71.9,3.7,0.8,0.6,0.1,1.2,1,0.5189873417721518,12.2,0.666111573688593
75,15.7,6.1,44.1,0.0,71.4,2.5,2.3,0.5,0.2,1.3,1,0.3885350318471337,10.299999999999997,1.767870868562644
78,13.7,4.5,50.3,40.0,60.9,0.9,0.9,0.2,0.0,0.4,1,0.3284671532846716,6.1000000000000005,2.2443890274314215
49,13.6,5.2,43.9,0.0,71.4,3.6,0.5,0.4,0.3,1.2,1,0.3823529411764706,8.800000000000002,0.41631973355537055
78,13.3,3.6,51.7,0.0,60.8,2.9,0.8,0.3,1.1,0.8,1,0.2706766917293233,7.8999999999999995,0.9987515605493134
38,12.5,5.3,41.6,37.5,67.6,1.3,0.7,0.4,0.1,0.9,0,0.424,6.8999999999999995,0.7769145394006659
55,12.5,6.2,45.9,26.3,77.0,1.6,1.3,0.3,0.1,0.8,0,0.496,8.700000000000001,1.6229712858926342
40,11.7,6.5,50.9,0.0,85.1,1.2,1.2,0.5,0.0,0.8,0,0.5555555555555556,8.6,1.49812734082397
47,11.1,2.7,38.8,0.0,70.0,2.4,0.9,0.2,0.4,0.7,0,0.24324324324324326,5.9,1.2838801711840229
45,10.3,3.3,41.9,12.5,82.1,0.9,0.9,0.3,0.0,0.7,1,0.3203883495145631,4.7,1.2838801711840229
49,9.3,2.9,44.5,18.2,61.5,0.7,3.0,0.2,0.0,0.7,1,0.31182795698924726,6.1,4.279600570613409
48,9.3,4.5,49.7,0.0,61.5,1.2,0.8,0.5,0.4,1.0,0,0.48387096774193544,6.4,0.7992007992007993
39,8.5,3.1,54.4,0.0,53.8,2.9,0.5,0.5,0.3,0.5,0,0.3647058823529412,6.8,0.998003992015968
57,8.3,2.9,38.4,0.0,69.6,1.9,0.3,0.2,0.7,0.6,1,0.34939759036144574,5.4,0.49916805324459235
57,8.2,2.1,39.7,23.1,78.3,1.0,0.8,0.4,0.0,0.4,1,0.25609756097560976,3.900000000000001,1.9950124688279303
33,16.9,4.1,37.3,29.0,62.5,2.2,2.4,1.0,0.3,1.2,0,0.24260355029585798,8.8,1.9983347210657787
53,12.4,3.4,37.9,36.0,93.8,2.5,0.4,0.3,0.0,0.2,0,0.27419354838709675,6.4,1.9900497512437811
15,7.9,1.9,27.0,0.0,66.7,1.5,0.5,0.1,0.1,1.0,0,0.24050632911392403,3.0999999999999996,0.4995004995004996
45,7.9,3.7,57.1,0.0,41.8,1.8,0.5,0.3,0.2,0.4,0,0.46835443037974683,6.1,1.2468827930174562
55,7.6,2.7,44.8,0.0,64.3,0.9,0.8,0.3,0.1,0.6,1,0.3552631578947369,4.2,1.3311148086522464
35,5.6,1.9,45.5,0.0,31.3,1.8,0.2,0.0,0.1,0.6,1,0.3392857142857143,3.4,0.3327787021630616
70,36.2,23.7,52.3,0.0,70.9,10.6,2.5,1.8,0.9,2.9,1,0.654696132596685,36.599999999999994,0.8617718028266116
81,34.1,20.1,47.9,22.2,74.1,10.6,2.8,1.7,0.5,2.7,1,0.5894428152492669,33.0,1.036653091447612
76,27.4,15.1,46.6,20.0,73.0,3.4,3.7,0.9,0.1,2.7,1,0.551094890510949,20.5,1.36986301369863
82,26.8,10.3,44.8,31.7,79.2,4.5,2.1,0.8,0.8,1.6,1,0.3843283582089552,16.900000000000002,1.3116801998750782
76,26.6,9.9,45.2,22.2,72.3,1.6,3.6,1.1,0.1,2.1,1,0.37218045112781956,14.200000000000001,1.7134697762970015
58,11.8,3.3,53.5,0.0,71.2,2.6,0.4,0.3,0.9,0.3,0,0.2796610169491525,7.200000000000001,1.3289036544850499
77,25.6,13.4,57.9,25.0,62.4,5.2,1.7,1.2,0.8,2.3,1,0.5234375,20.0,0.7388092133854847
78,23.5,8.4,46.2,46.7,67.2,2.8,2.5,0.7,0.1,0.9,1,0.3574468085106383,13.599999999999998,2.774694783573807
73,23.4,10.4,42.8,34.5,69.6,2.7,2.1,0.7,0.3,1.9,1,0.4444444444444445,14.299999999999999,1.1046817464492373
80,20.2,5.1,46.2,0.0,69.0,4.1,1.0,0.4,0.6,1.7,1,0.2524752475247525,9.5,0.5878894767783657
82,20.0,4.4,59.5,0.0,61.4,5.9,0.8,0.8,0.1,0.6,1,0.22000000000000003,11.400000000000002,1.3311148086522464
74,19.5,7.0,40.8,13.3,75.3,1.8,4.9,1.2,0.2,2.5,0,0.358974358974359,12.6,1.9592163134746103
82,19.4,9.3,48.7,12.5,81.0,1.5,2.6,0.6,0.0,1.9,0,0.47938144329896915,12.1,1.367701209889532
79,19.3,6.7,45.7,11.1,59.7,3.6,2.6,1.3,0.6,2.0,1,0.3471502590673575,12.8,1.2993503248375813
51,11.3,2.8,42.2,20.0,64.2,2.1,0.5,0.5,0.2,0.7,0,0.247787610619469,5.4,0.7132667617689016
75,18.9,4.9,47.9,0.0,69.9,2.9,3.4,1.6,0.1,1.3,1,0.2592592592592593,11.6,2.6133743274404306
81,18.9,4.3,41.4,0.0,65.6,5.7,1.4,0.3,3.4,1.7,1,0.22751322751322753,13.400000000000002,0.823045267489712
75,18.8,6.3,53.3,0.0,74.1,5.4,1.4,0.6,0.9,1.1,0,0.33510638297872336,13.5,1.2715712988192551
44,17.6,3.6,40.0,0.0,65.2,1.8,2.5,0.9,0.3,1.4,0,0.20454545454545453,7.700000000000001,1.7844396859386156
77,19.6,6.1,43.1,34.4,72.8,1.9,0.8,0.6,0.2,0.6,0,0.3112244897959183,9.0,1.3311148086522464
43,16.9,4.0,38.0,0.0,73.7,1.6,2.9,0.5,0.2,1.6,0,0.2366863905325444,7.6,1.811367895065584
76,16.4,8.1,42.9,40.0,83.3,1.8,1.8,0.8,0.2,1.4,1,0.49390243902439024,11.3,1.2847965738758031
78,16.3,5.2,40.4,36.8,69.6,3.5,1.5,0.7,0.3,1.2,1,0.31901840490797545,10.0,1.2489592006661117
77,15.9,6.2,47.6,25.0,73.5,3.3,0.8,0.3,0.3,1.1,0,0.389937106918239,9.800000000000002,0.7266121707538602
68,14.6,5.7,43.2,0.0,76.2,1.4,2.5,0.8,0.1,1.7,1,0.3904109589041096,8.8,1.4697236919459142
52,10.3,3.7,45.5,13.9,67.3,1.7,0.4,0.4,0.2,0.8,0,0.3592233009708738,5.600000000000001,0.4993757802746567
62,14.2,5.6,48.5,0.0,57.1,3.7,0.8,0.4,0.6,1.2,1,0.39436619718309857,9.900000000000002,0.666111573688593
71,13.9,5.4,51.2,0.0,65.0,5.3,0.5,0.6,0.9,1.4,1,0.38848920863309355,11.299999999999999,0.3568879371877231
53,13.2,4.9,53.4,0.0,77.4,3.4,0.9,0.4,0.2,0.8,0,0.37121212121212127,9.0,1.1235955056179774
44,11.8,2.8,31.4,0.0,78.3,2.7,0.8,0.3,0.2,0.7,0,0.23728813559322032,6.1,1.1412268188302426
68,11.1,2.7,36.4,11.1,81.0,1.1,1.9,0.2,0.0,1.4,0,0.24324324324324326,4.5,1.3561741613133478
68,11.1,2.7,36.4,11.1,81.0,1.1,1.9,0.2,0.0,1.4,1,0.24324324324324326,4.5,1.3561741613133478
49,10.6,4.0,43.5,14.3,57.7,1.5,0.7,0.4,0.1,1.0,1,0.37735849056603776,5.7,0.6993006993006994
54,10.3,3.3,44.5,0.0,47.1,2.2,0.5,0.3,0.2,0.5,0,0.3203883495145631,6.0,0.998003992015968
52,10.1,3.2,42.0,0.0,57.1,2.5,0.3,0.1,0.6,0.4,0,0.31683168316831684,6.299999999999999,0.7481296758104737
62,9.8,4.0,47.7,14.3,76.0,1.2,1.1,0.4,0.1,0.9,1,0.4081632653061224,5.9,1.2208657047724751
65,9.6,5.0,54.3,0.0,64.2,1.6,0.5,0.3,0.0,0.8,1,0.5208333333333334,6.6,0.6242197253433208
40,10.0,1.9,48.5,15.4,70.0,2.4,0.4,0.5,0.3,0.5,0,0.19,5.0,0.7984031936127745
55,9.4,4.5,44.9,36.0,73.7,1.2,0.6,0.3,0.1,0.6,0,0.4787234042553191,6.1,0.9983361064891847
48,8.7,3.2,40.6,0.0,67.8,1.6,0.6,0.3,0.2,1.0,0,0.36781609195402304,4.9,0.5994005994005994
23,8.3,1.3,36.7,0.0,45.0,2.0,0.5,0.1,0.3,0.7,0,0.1566265060240964,3.5,0.7132667617689016
63,8.2,3.6,37.4,22.0,64.4,1.1,0.8,0.6,0.1,0.7,0,0.4390243902439025,5.499999999999999,1.1412268188302426
44,7.9,3.3,41.5,0.0,66.0,0.9,0.8,0.5,0.1,0.9,0,0.4177215189873417,4.699999999999999,0.8879023307436182
54,6.8,1.5,40.4,0.0,31.3,1.9,0.2,0.1,0.3,0.4,1,0.22058823529411764,3.6,0.49875311720698257
39,6.8,2.2,37.5,14.3,56.3,0.9,0.4,0.2,0.1,0.5,1,0.3235294117647059,3.3000000000000003,0.7984031936127745
36,5.1,2.2,45.3,0.0,44.4,2.1,0.2,0.1,0.1,1.0,1,0.4313725490196079,3.7,0.19980019980019983
31,4.5,1.2,34.2,0.0,55.0,1.3,0.1,0.2,0.0,0.3,1,0.26666666666666666,2.5000000000000004,0.33222591362126247
35,4.2,2.9,36.1,9.1,66.7,0.5,0.6,0.1,0.1,0.4,0,0.6904761904761905,3.7999999999999994,1.4962593516209475
82,37.5,21.6,49.6,22.7,79.7,5.4,3.3,1.1,0.2,3.4,1,0.5760000000000001,28.200000000000003,0.9703028521023228
82,34.5,15.5,58.2,0.0,62.4,12.3,1.3,1.0,1.0,2.9,1,0.4492753623188406,28.200000000000003,0.448121337469838
72,33.8,17.0,42.4,28.8,70.4,2.9,7.8,2.1,0.2,4.2,1,0.5029585798816568,25.8,1.856700785527255
81,33.1,17.2,52.5,0.0,62.0,6.9,1.8,0.7,0.6,2.7,1,0.5196374622356495,24.500000000000004,0.6664198445020363
81,32.4,21.4,49.7,25.0,71.6,7.0,2.2,1.1,0.3,2.4,1,0.6604938271604938,29.6,0.9162848812994587
51,28.8,18.7,46.5,35.2,68.0,4.9,3.2,0.7,0.4,2.6,1,0.6493055555555555,25.299999999999997,1.2302960399846214
82,27.8,11.5,47.7,28.6,67.0,7.4,1.7,0.7,2.2,1.7,1,0.4136690647482014,21.799999999999997,0.9994121105232217
82,27.0,14.4,56.1,33.3,75.2,9.3,1.6,0.5,0.7,2.9,1,0.5333333333333333,23.600000000000005,0.5515339538090315
79,25.7,10.7,41.4,21.5,75.0,1.9,4.8,1.0,0.1,2.0,1,0.41634241245136183,16.5,2.39880059970015
80,25.0,8.3,44.1,0.0,70.3,3.8,2.4,0.9,0.0,1.4,1,0.332,14.000000000000002,1.713062098501071
78,22.3,12.8,61.3,0.0,64.2,5.9,1.2,0.5,1.1,2.5,1,0.5739910313901345,19.000000000000004,0.47980807676929227
76,22.3,12.1,48.2,23.1,77.8,4.1,1.9,0.8,0.5,2.4,1,0.5426008968609866,17.0,0.7913369429404415
80,21.3,9.6,47.7,0.0,68.4,5.1,1.8,0.7,0.2,1.3,1,0.45070422535211263,16.099999999999998,1.3835511145272867
74,20.5,9.3,45.9,9.1,66.4,4.4,1.5,0.7,0.2,1.3,1,0.45365853658536587,14.8,1.1529592621060722
74,20.5,9.3,45.9,9.1,66.4,4.4,1.5,0.7,0.2,1.3,1,0.45365853658536587,14.8,1.1529592621060722
82,19.8,7.9,48.1,0.0,75.7,5.2,1.8,0.6,0.9,1.8,1,0.398989898989899,14.600000000000001,0.9994447529150473
79,19.2,7.0,43.4,0.0,77.5,3.3,0.6,0.5,0.3,1.4,0,0.36458333333333337,10.3,0.42826552462526774
59,18.2,6.1,55.6,0.0,55.1,5.2,0.6,0.8,1.3,1.1,0,0.33516483516483514,12.900000000000002,0.544959128065395
64,17.7,4.6,51.8,0.0,50.4,5.4,0.9,0.9,1.2,1.2,1,0.2598870056497175,11.8,0.749375520399667
63,17.2,5.3,46.1,0.0,58.3,4.7,1.0,0.3,1.3,0.9,1,0.3081395348837209,11.700000000000001,1.1098779134295227
71,17.0,4.9,50.3,0.0,70.8,3.6,0.7,0.6,0.3,0.8,1,0.2882352941176471,9.299999999999999,0.8739076154806491
82,16.9,6.4,41.3,0.0,76.0,1.8,3.3,1.1,0.0,1.6,1,0.37869822485207105,11.0,2.061211742660837
63,16.3,6.3,45.3,28.1,72.6,1.9,2.5,0.8,0.2,1.3,0,0.38650306748466257,10.399999999999999,1.9215987701767872
64,16.1,7.0,46.5,30.5,65.7,1.4,2.3,0.8,0.1,1.4,0,0.43478260869565216,10.2,1.641684511063526
71,16.0,6.9,46.4,0.0,72.0,2.7,1.2,0.5,0.4,1.0,0,0.43125,10.700000000000001,1.1988011988011988
75,15.8,7.3,51.3,0.0,69.9,3.0,1.1,0.3,0.3,1.4,1,0.46202531645569617,10.600000000000001,0.785153461812991
80,14.8,4.5,51.9,0.0,52.0,4.8,1.1,0.2,1.5,1.6,1,0.30405405405405406,10.5,0.6870705808869457
80,14.8,6.6,52.1,0.0,64.1,3.2,1.0,0.5,0.9,1.3,1,0.4459459459459459,10.9,0.7686395080707149
77,14.0,4.9,54.6,0.0,60.1,2.6,0.7,0.4,0.3,0.9,1,0.35000000000000003,8.0,0.7769145394006659
49,13.0,3.9,43.5,0.0,59.4,1.6,0.8,0.4,0.0,0.5,0,0.3,6.2,1.596806387225549
24,9.3,2.3,31.6,28.0,73.3,0.6,1.4,0.4,0.0,0.8,0,0.24731182795698922,3.9000000000000004,1.7478152309612982
72,11.9,2.9,50.9,0.0,45.9,2.5,0.6,0.3,0.7,0.7,0,0.24369747899159663,6.3,0.8559201141226819
54,11.4,4.6,51.0,0.0,82.0,1.2,0.5,0.3,0.0,0.8,1,0.40350877192982454,5.8,0.6242197253433208
49,11.1,4.6,45.9,22.2,64.3,0.8,1.4,0.5,0.0,1.1,0,0.4144144144144144,6.199999999999999,1.2715712988192551
46,10.7,2.9,58.3,50.0,82.5,1.3,0.8,0.4,0.1,0.8,0,0.2710280373831776,4.7,0.9987515605493134
54,10.6,3.8,47.8,0.0,81.1,2.5,0.6,0.2,0.2,0.8,0,0.3584905660377358,6.5,0.749063670411985
53,10.6,4.1,35.7,29.4,86.2,1.1,1.6,0.7,0.1,1.0,1,0.38679245283018865,6.599999999999999,1.5984015984015987
39,9.0,4.9,46.5,0.0,58.5,1.3,0.4,0.5,0.1,0.9,1,0.5444444444444445,6.3,0.4439511653718091
43,8.6,3.4,54.0,66.7,50.7,0.7,1.3,0.4,0.1,1.0,0,0.3953488372093023,4.8999999999999995,1.298701298701299
39,8.5,3.5,52.4,0.0,60.4,1.7,0.3,0.3,0.1,0.7,0,0.4117647058823529,5.199999999999999,0.42796005706134094
43,9.2,2.7,35.5,30.1,77.8,1.3,0.3,0.2,0.0,0.3,0,0.29347826086956524,4.2,0.9966777408637874
42,8.1,3.4,45.8,0.0,65.4,1.5,0.2,0.2,0.1,0.4,0,0.4197530864197531,5.0,0.49875311720698257
42,6.9,3.6,43.3,0.0,74.1,0.6,1.1,0.4,0.1,0.6,1,0.5217391304347826,5.200000000000001,1.8302828618968388
49,6.9,3.1,44.4,0.0,73.2,1.5,0.1,0.1,0.0,0.4,0,0.4492753623188406,4.399999999999999,0.24937655860349128
51,6.6,3.0,45.1,0.0,67.7,0.7,0.4,0.3,0.1,0.7,0,0.4545454545454546,3.8,0.5706134094151213
36,6.6,1.9,32.2,0.0,64.7,0.8,0.4,0.3,0.1,0.6,1,0.2878787878787879,2.9,0.6655574043261232
82,35.6,18.9,49.1,0.0,71.6,9.3,1.4,0.6,1.5,3.0,1,0.5308988764044943,28.7,0.46651116294568473
81,35.4,20.6,46.4,19.2,71.6,3.6,2.4,1.3,0.5,2.9,1,0.5819209039548023,25.500000000000004,0.827300930713547
82,31.4,9.6,51.2,0.0,58.8,12.1,1.1,0.8,0.8,1.8,1,0.3057324840764331,22.6,0.6107717934480845
79,31.3,11.0,48.6,27.8,63.7,6.1,3.2,1.1,0.3,1.9,1,0.3514376996805112,19.800000000000004,1.6833245660178855
80,30.4,15.2,45.2,9.7,74.9,2.4,6.9,1.1,0.1,2.9,1,0.5,22.800000000000004,2.3784901758014483
33,16.4,5.3,37.1,17.4,86.0,1.6,2.8,0.4,0.0,1.5,0,0.3231707317073171,8.6,1.8654230512991339
37,8.6,2.1,36.3,19.0,66.7,1.5,0.3,0.2,0.0,0.4,0,0.24418604651162792,3.6999999999999997,0.7481296758104737
81,30.4,9.8,50.3,0.0,76.5,8.6,2.7,0.7,1.0,1.6,1,0.32236842105263164,21.199999999999996,1.6864459712679576
82,30.2,14.7,47.9,0.0,70.6,5.4,2.5,1.2,0.4,2.0,1,0.4867549668874172,22.2,1.2493753123438283
56,28.2,13.2,42.3,0.0,76.7,7.5,1.3,1.0,1.8,2.3,1,0.46808510638297873,22.5,0.5649717514124295
81,24.4,11.2,46.8,24.0,73.3,2.9,3.7,1.7,0.4,2.2,1,0.45901639344262296,17.7,1.6810540663334848
75,23.6,12.9,49.5,31.0,71.2,1.9,3.6,0.8,0.1,2.9,1,0.5466101694915254,16.400000000000006,1.2409513960703207
68,23.5,8.4,46.0,0.0,69.9,6.7,1.5,0.5,0.3,1.8,0,0.3574468085106383,15.600000000000001,0.832870627429206
70,23.4,6.1,45.3,33.3,80.6,3.8,1.9,0.7,0.1,1.3,0,0.2606837606837607,11.299999999999997,1.4604150653343582
81,22.8,11.5,44.4,0.0,77.6,3.3,2.3,1.3,0.3,2.1,1,0.5043859649122807,16.6,1.0947168015230841
82,21.8,10.5,49.1,0.0,80.7,4.4,1.6,0.7,0.3,1.5,1,0.481651376146789,16.0,1.0659560293137909
79,21.7,10.2,49.9,0.0,66.3,4.5,1.0,0.6,0.6,1.6,0,0.4700460829493087,15.300000000000002,0.6246096189881324
76,20.8,6.6,40.7,23.5,79.7,1.6,3.3,1.2,0.1,2.2,1,0.3173076923076923,10.599999999999998,1.4993184915947295
76,20.8,6.6,40.7,23.5,79.7,1.6,3.3,1.2,0.1,2.2,0,0.3173076923076923,10.599999999999998,1.4993184915947295
82,20.1,10.0,53.3,0.0,67.9,4.4,0.7,0.3,1.8,1.3,1,0.49751243781094523,15.899999999999999,0.5380476556495004
71,19.8,7.0,44.4,14.8,75.0,2.4,3.2,0.9,0.2,1.5,0,0.35353535353535354,12.200000000000001,2.1319120586275817
81,19.7,7.9,46.0,0.0,72.9,3.6,1.4,0.6,0.3,1.8,0,0.401015228426396,12.0,0.7773459189339256
82,19.2,7.4,47.9,5.3,61.0,2.4,4.5,1.5,0.3,1.9,1,0.3854166666666667,14.200000000000001,2.3671751709626516
56,18.9,4.7,45.0,0.0,67.5,4.9,0.7,0.6,0.8,1.1,1,0.24867724867724872,10.600000000000001,0.6357856494096276
82,17.9,8.1,51.1,23.5,89.9,1.6,2.0,0.9,0.1,1.2,1,0.45251396648044695,11.5,1.6652789342214822
74,17.0,5.4,47.8,20.0,79.3,2.1,1.5,0.8,0.3,1.1,1,0.31764705882352945,9.000000000000002,1.3623978201634879
28,8.1,1.7,42.5,30.4,85.7,1.5,0.4,0.2,0.1,0.5,0,0.20987654320987656,3.4000000000000004,0.7984031936127745
60,15.8,8.7,52.9,0.0,67.0,4.4,0.7,0.6,1.4,1.7,1,0.550632911392405,14.1,0.411522633744856
64,14.8,3.7,49.5,0.0,75.0,1.8,1.8,0.9,0.1,1.4,0,0.25,6.899999999999999,1.2847965738758031
68,14.4,5.3,54.2,0.0,59.4,4.5,0.6,0.1,1.1,1.0,1,0.3680555555555555,10.6,0.5994005994005994
65,11.6,3.9,45.2,32.6,72.9,2.0,0.7,0.3,0.7,0.9,1,0.33620689655172414,6.7,0.7769145394006659
53,13.7,4.1,41.2,33.3,68.3,1.1,2.6,0.5,0.1,1.0,1,0.2992700729927007,7.399999999999999,2.597402597402598
52,13.4,4.8,50.7,0.0,67.5,4.1,0.5,0.4,0.8,0.7,1,0.3582089552238806,9.9,0.7132667617689016
45,12.9,4.0,51.2,0.0,76.2,3.7,0.5,0.2,0.3,0.7,1,0.31007751937984496,7.999999999999999,0.7132667617689016
54,12.4,5.6,46.2,30.0,73.7,1.2,1.0,0.4,0.0,0.9,1,0.4516129032258064,7.299999999999999,1.1098779134295227
81,11.7,4.7,44.2,20.0,76.6,1.2,0.9,0.4,0.1,0.7,1,0.4017094017094017,6.6000000000000005,1.2838801711840229
40,11.5,1.8,32.7,0.0,55.6,0.9,1.4,0.5,0.1,0.9,0,0.1565217391304348,3.7999999999999994,1.5538290788013318
48,11.3,4.1,46.2,0.0,69.0,2.0,0.6,0.5,0.3,0.7,0,0.3628318584070796,6.799999999999999,0.8559201141226819
37,7.8,3.9,46.0,27.3,65.0,1.4,0.2,0.2,0.0,0.4,0,0.5,5.3,0.49875311720698257
44,11.0,4.9,41.8,16.7,66.7,3.0,0.2,0.3,0.1,0.7,0,0.4454545454545455,7.8,0.28530670470756064
55,10.7,4.3,45.7,0.0,60.3,2.5,0.5,0.3,0.1,1.1,0,0.40186915887850466,6.6,0.45413260672116257
52,10.2,4.2,45.4,0.0,51.6,3.0,0.5,0.4,0.4,0.6,1,0.411764705882353,7.9,0.831946755407654
59,10.1,3.2,45.4,0.0,56.4,1.0,1.2,0.6,0.1,1.3,0,0.31683168316831684,4.8,0.9223674096848579
47,9.6,2.0,35.8,0.0,78.1,0.9,1.5,0.5,0.0,0.6,1,0.20833333333333334,4.300000000000001,2.4958402662229617
60,8.9,2.8,33.0,0.0,73.9,1.2,1.3,0.4,0.0,0.6,0,0.3146067415730337,5.1000000000000005,2.1630615640599005
55,8.4,2.7,41.2,0.0,43.5,1.7,0.3,0.4,0.4,0.6,0,0.32142857142857145,4.900000000000001,0.49916805324459235
44,5.3,2.6,34.8,50.0,45.9,1.3,0.3,0.2,0.0,0.6,0,0.4905660377358491,3.8000000000000003,0.49916805324459235
51,7.3,2.7,43.4,41.7,59.0,0.9,1.0,0.4,0.0,0.7,0,0.36986301369863017,4.3,1.4265335235378032
31,6.4,2.3,35.5,29.0,75.0,1.2,0.3,0.1,0.1,0.2,0,0.35937499999999994,3.8,1.4925373134328357
82,38.6,19.0,42.9,36.8,84.4,3.1,6.5,0.9,0.2,3.0,1,0.49222797927461137,26.7,2.1659446851049653
56,31.2,13.9,41.0,38.6,78.6,3.8,2.4,0.9,0.5,1.6,1,0.44551282051282054,19.899999999999995,1.4990630855715177
33,15.6,3.0,31.8,16.7,52.9,1.4,2.5,0.4,0.1,0.7,0,0.19230769230769232,6.7,3.566333808844508
64,28.8,13.5,51.6,0.0,75.1,8.2,1.0,1.2,1.8,1.4,1,0.46875,24.3,0.7137758743754462
61,28.8,14.7,41.2,31.0,74.6,2.4,3.0,1.0,0.3,2.0,1,0.5104166666666666,19.4,1.4992503748125938
82,28.0,8.8,42.8,35.0,80.6,4.0,0.9,0.7,0.5,1.2,1,0.31428571428571433,13.700000000000001,0.749375520399667
77,26.4,7.9,43.8,0.0,76.4,5.7,1.2,0.5,0.9,1.2,1,0.29924242424242425,15.0,0.9991673605328893
76,26.0,8.2,46.1,27.4,57.0,4.4,0.7,1.2,0.8,0.9,1,0.3153846153846154,14.399999999999999,0.7769145394006659
78,26.0,9.0,45.8,22.2,74.9,5.8,1.5,0.7,0.9,1.3,1,0.34615384615384615,16.599999999999998,1.1529592621060722
81,25.4,9.2,43.9,35.9,75.8,4.1,1.2,0.6,0.2,1.3,1,0.3622047244094488,13.999999999999996,0.9223674096848579
61,23.2,6.2,37.2,32.6,54.6,1.8,2.1,0.4,0.1,1.2,1,0.26724137931034486,9.4,1.7485428809325565
12,15.5,4.7,35.8,32.3,66.7,2.6,1.3,0.9,0.2,0.6,0,0.3032258064516129,9.100000000000001,2.1630615640599005
60,20.7,7.9,60.8,50.0,37.1,7.6,0.5,1.0,1.6,0.9,1,0.3816425120772947,17.700000000000003,0.5549389567147613
45,19.8,6.0,49.3,20.0,74.6,5.9,0.8,0.5,0.5,0.6,0,0.30303030303030304,13.100000000000001,1.3311148086522464
69,17.5,5.5,54.5,42.9,80.9,3.7,0.5,0.2,0.6,0.7,1,0.3142857142857143,9.799999999999999,0.7132667617689016
41,17.4,5.6,41.8,37.5,82.9,2.7,2.9,0.9,0.5,1.1,1,0.3218390804597701,11.500000000000002,2.6339691189827428
78,17.3,5.0,38.4,32.8,64.4,2.4,1.2,0.8,0.2,0.6,1,0.2890173410404624,9.0,1.9966722129783694
78,17.0,7.1,41.7,38.6,90.9,1.2,2.8,0.5,0.0,0.9,1,0.41764705882352937,10.699999999999998,3.1076581576026636
73,17.0,6.4,40.7,33.2,71.4,2.0,0.7,0.6,0.2,0.7,1,0.3764705882352941,9.2,0.9985734664764622
56,15.4,8.7,47.9,42.1,75.9,2.1,0.5,0.3,0.2,0.9,0,0.5649350649350648,10.899999999999999,0.5549389567147613
70,15.1,4.8,43.0,0.0,52.3,4.5,0.7,0.6,0.4,1.3,1,0.31788079470198677,9.7,0.5380476556495004
61,14.8,6.1,44.6,38.4,84.3,1.5,0.9,0.2,0.2,0.7,1,0.4121621621621621,8.2,1.2838801711840229
48,14.6,3.0,37.1,31.5,57.1,0.9,3.0,0.5,0.1,1.2,0,0.20547945205479454,6.3,2.4979184013322233
79,13.4,2.9,32.7,20.9,81.8,3.3,0.7,0.5,0.3,0.7,1,0.21641791044776118,6.999999999999999,0.9985734664764622
52,13.3,2.3,40.7,39.3,100.0,1.5,0.8,0.3,0.2,0.4,0,0.17293233082706766,4.699999999999999,1.9950124688279303
63,13.1,6.0,48.2,0.0,53.3,4.7,0.5,0.3,0.7,0.8,1,0.4580152671755725,11.399999999999999,0.6242197253433208
11,13.7,4.8,41.5,20.0,88.9,0.9,0.8,0.5,0.1,0.2,0,0.35036496350364965,6.8999999999999995,3.9800995024875623
63,12.7,3.7,43.6,25.7,66.7,1.7,0.3,0.3,0.3,0.5,0,0.2913385826771654,5.8,0.5988023952095808
47,12.3,3.3,36.8,37.8,58.8,1.0,0.7,0.3,0.0,0.6,0,0.26829268292682923,4.7,1.1647254575707155
73,12.2,4.0,38.2,13.8,76.9,2.0,0.8,0.5,0.1,0.8,1,0.3278688524590164,6.6,0.9987515605493134
51,12.1,4.0,40.0,38.3,71.9,2.2,0.9,0.2,0.2,0.6,0,0.3305785123966942,6.900000000000001,1.497504159733777
47,11.5,3.7,58.2,0.0,64.3,3.1,0.2,0.4,0.2,0.4,0,0.32173913043478264,7.200000000000001,0.49875311720698257
